Z98747.1	Z98747.1
LINC01646	LINC01646
AJAP1	AJAP1
Z98886.1	Z98886.1
BX005132.1	BX005132.1
LINC02781	LINC02781
LINC02782	LINC02782
AL139823.1	AL139823.1
Z98259.3	Z98259.3
Z98259.2	Z98259.2
Z98259.1	Z98259.1
AL365255.1	AL365255.1
NPHP4	NPHP4
KCNAB2	KCNAB2
CHD5	CHD5
RPL22	RPL22
AL031847.1	AL031847.1
RNF207	RNF207
ICMT	ICMT
LINC00337	LINC00337
HES3	HES3
GPR153	GPR153
ACOT7	ACOT7
AL031848.2	AL031848.2
HES2	HES2
ESPN	ESPN
AL031848.1	AL031848.1
TNFRSF25	TNFRSF25
PLEKHG5	PLEKHG5
NOL9	NOL9
TAS1R1	TAS1R1
ZBTB48	ZBTB48
KLHL21	KLHL21
PHF13	PHF13
THAP3	THAP3
DNAJC11	DNAJC11
LINC01672	LINC01672
AL591163.1	AL591163.1
CAMTA1-DT	CAMTA1-DT
CAMTA1	CAMTA1
AL512330.1	AL512330.1
CAMTA1-IT1	CAMTA1-IT1
Z97987.1	Z97987.1
AL365194.1	AL365194.1
AL359881.3	AL359881.3
AL359881.2	AL359881.2
AL359881.1	AL359881.1
VAMP3	VAMP3
Z98884.2	Z98884.2
PER3	PER3
Z98884.1	Z98884.1
UTS2	UTS2
TNFRSF9	TNFRSF9
PARK7	PARK7
AL034417.4	AL034417.4
AL034417.3	AL034417.3
ERRFI1	ERRFI1
AL034417.2	AL034417.2
LINC01714	LINC01714
AL358876.2	AL358876.2
SLC45A1	SLC45A1
RERE	RERE
RERE-AS1	RERE-AS1
AL357552.2	AL357552.2
ENO1	ENO1
ENO1-AS1	ENO1-AS1
CA6	CA6
SLC2A7	SLC2A7
SLC2A5	SLC2A5
GPR157	GPR157
MIR34AHG	MIR34AHG
LNCTAM34A	LNCTAM34A
H6PD	H6PD
SPSB1	SPSB1
BX323043.1	BX323043.1
LINC02606	LINC02606
AL928921.1	AL928921.1
SLC25A33	SLC25A33
TMEM201	TMEM201
PIK3CD	PIK3CD
PIK3CD-AS1	PIK3CD-AS1
PIK3CD-AS2	PIK3CD-AS2
CLSTN1	CLSTN1
CTNNBIP1	CTNNBIP1
AL357140.1	AL357140.1
AL357140.4	AL357140.4
LZIC	LZIC
AL357140.2	AL357140.2
NMNAT1	NMNAT1
AL603962.1	AL603962.1
RBP7	RBP7
UBE4B	UBE4B
KIF1B	KIF1B
AL139424.3	AL139424.3
AL139424.2	AL139424.2
PGD	PGD
AL139424.1	AL139424.1
CENPS	CENPS
CORT	CORT
DFFA	DFFA
AL354956.1	AL354956.1
PEX14	PEX14
AL139423.2	AL139423.2
CASZ1	CASZ1
AL139423.1	AL139423.1
C1orf127	C1orf127
TARDBP	TARDBP
MASP2	MASP2
AL109811.2	AL109811.2
SRM	SRM
EXOSC10	EXOSC10
AL109811.1	AL109811.1
EXOSC10-AS1	EXOSC10-AS1
MTOR	MTOR
MTOR-AS1	MTOR-AS1
ANGPTL7	ANGPTL7
UBIAD1	UBIAD1
AL031291.1	AL031291.1
DISP3	DISP3
AL590989.1	AL590989.1
LINC01647	LINC01647
AL031731.1	AL031731.1
FBXO2	FBXO2
FBXO44	FBXO44
FBXO6	FBXO6
MAD2L2	MAD2L2
DRAXIN	DRAXIN
AGTRAP	AGTRAP
C1orf167	C1orf167
AL953897.1	AL953897.1
MTHFR	MTHFR
CLCN6	CLCN6
NPPA	NPPA
NPPB	NPPB
AL021155.5	AL021155.5
KIAA2013	KIAA2013
PLOD1	PLOD1
AL096840.2	AL096840.2
MFN2	MFN2
MIIP	MIIP
TNFRSF8	TNFRSF8
AL357835.1	AL357835.1
TNFRSF1B	TNFRSF1B
VPS13D	VPS13D
LINC02766	LINC02766
DHRS3	DHRS3
AC254633.1	AC254633.1
AADACL4	AADACL4
AADACL3	AADACL3
C1orf158	C1orf158
PRAMEF12	PRAMEF12
PRAMEF1	PRAMEF1
LINC01784	LINC01784
PRAMEF11	PRAMEF11
HNRNPCL1	HNRNPCL1
PRAMEF2	PRAMEF2
PRAMEF4	PRAMEF4
PRAMEF10	PRAMEF10
PRAMEF7	PRAMEF7
PRAMEF6	PRAMEF6
PRAMEF27	PRAMEF27
HNRNPCL3	HNRNPCL3
PRAMEF25	PRAMEF25
HNRNPCL2	HNRNPCL2
AC245056.1	AC245056.1
PRAMEF26	PRAMEF26
HNRNPCL4	HNRNPCL4
PRAMEF9	PRAMEF9
PRAMEF13	PRAMEF13
PRAMEF18	PRAMEF18
PRAMEF5	PRAMEF5
PRAMEF8	PRAMEF8
PRAMEF33	PRAMEF33
PRAMEF15	PRAMEF15
AC243961.1	AC243961.1
PRAMEF14	PRAMEF14
PRAMEF19	PRAMEF19
PRAMEF17	PRAMEF17
PRAMEF20	PRAMEF20
LRRC38	LRRC38
AL354712.1	AL354712.1
PDPN	PDPN
AL359771.1	AL359771.1
PRDM2	PRDM2
KAZN	KAZN
AL357873.1	AL357873.1
KAZN-AS1	KAZN-AS1
AL031293.1	AL031293.1
TMEM51-AS1	TMEM51-AS1
TMEM51	TMEM51
C1orf195	C1orf195
FHAD1	FHAD1
AL031283.2	AL031283.2
AL031283.3	AL031283.3
AL031283.1	AL031283.1
EFHD2	EFHD2
CTRC	CTRC
CELA2A	CELA2A
CELA2B	CELA2B
CASP9	CASP9
DNAJC16	DNAJC16
AL121992.3	AL121992.3
AGMAT	AGMAT
AL121992.1	AL121992.1
DDI2	DDI2
RSC1A1	RSC1A1
AL121992.2	AL121992.2
PLEKHM2	PLEKHM2
AL450998.3	AL450998.3
SLC25A34	SLC25A34
SLC25A34-AS1	SLC25A34-AS1
TMEM82	TMEM82
FBLIM1	FBLIM1
UQCRHL	UQCRHL
AL450998.2	AL450998.2
SPEN	SPEN
ZBTB17	ZBTB17
SRARP	SRARP
AL355994.3	AL355994.3
HSPB7	HSPB7
CLCNKA	CLCNKA
CLCNKB	CLCNKB
FAM131C	FAM131C
EPHA2	EPHA2
AL451042.2	AL451042.2
AL451042.1	AL451042.1
ARHGEF19-AS1	ARHGEF19-AS1
ARHGEF19	ARHGEF19
AL109627.1	AL109627.1
CPLANE2	CPLANE2
FBXO42	FBXO42
SZRD1	SZRD1
SPATA21	SPATA21
NECAP2	NECAP2
LINC01772	LINC01772
AL137802.2	AL137802.2
AL137802.1	AL137802.1
LINC01783	LINC01783
NBPF1	NBPF1
AL137798.1	AL137798.1
AL137798.2	AL137798.2
AL021920.1	AL021920.1
AL021920.3	AL021920.3
CROCC	CROCC
BX284668.1	BX284668.1
BX284668.2	BX284668.2
BX284668.5	BX284668.5
BX284668.6	BX284668.6
MFAP2	MFAP2
AL049569.2	AL049569.2
AL049569.1	AL049569.1
ATP13A2	ATP13A2
SDHB	SDHB
PADI2	PADI2
LINC02783	LINC02783
AL590644.1	AL590644.1
PADI1	PADI1
PADI3	PADI3
PADI4	PADI4
PADI6	PADI6
RCC2-AS1	RCC2-AS1
RCC2	RCC2
ARHGEF10L	ARHGEF10L
LINC02810	LINC02810
ACTL8	ACTL8
AL357509.1	AL357509.1
LINC01654	LINC01654
IGSF21	IGSF21
IGSF21-AS1	IGSF21-AS1
AL591896.1	AL591896.1
KLHDC7A	KLHDC7A
PAX7	PAX7
TAS1R2	TAS1R2
ALDH4A1	ALDH4A1
IFFO2	IFFO2
AL137127.1	AL137127.1
UBR4	UBR4
EMC1-AS1	EMC1-AS1
EMC1	EMC1
MRTO4	MRTO4
AKR7A3	AKR7A3
AKR7A2	AKR7A2
SLC66A1	SLC66A1
CAPZB	CAPZB
MICOS10	MICOS10
AL031727.2	AL031727.2
NBL1	NBL1
HTR6	HTR6
TMCO4	TMCO4
RNF186	RNF186
AL391883.1	AL391883.1
OTUD3	OTUD3
PLA2G2E	PLA2G2E
PLA2G2A	PLA2G2A
PLA2G5	PLA2G5
PLA2G2D	PLA2G2D
PLA2G2F	PLA2G2F
Z98257.1	Z98257.1
PLA2G2C	PLA2G2C
UBXN10-AS1	UBXN10-AS1
UBXN10	UBXN10
LINC01757	LINC01757
Z98257.2	Z98257.2
VWA5B1	VWA5B1
AL020998.1	AL020998.1
LINC01141	LINC01141
AL139254.1	AL139254.1
AL139254.2	AL139254.2
AL139254.3	AL139254.3
CAMK2N1	CAMK2N1
MUL1	MUL1
FAM43B	FAM43B
CDA	CDA
PINK1	PINK1
PINK1-AS	PINK1-AS
DDOST	DDOST
KIF17	KIF17
SH2D5	SH2D5
AL663074.1	AL663074.1
HP1BP3	HP1BP3
EIF4G3	EIF4G3
AL031005.2	AL031005.2
ECE1	ECE1
AL031005.1	AL031005.1
AL031728.1	AL031728.1
AL592309.2	AL592309.2
NBPF3	NBPF3
ALPL	ALPL
LINC02596	LINC02596
RAP1GAP	RAP1GAP
USP48	USP48
LDLRAD2	LDLRAD2
HSPG2	HSPG2
CELA3B	CELA3B
CELA3A	CELA3A
LINC01635	LINC01635
LINC00339	LINC00339
CDC42	CDC42
CDC42-AS1	CDC42-AS1
CDC42-IT1	CDC42-IT1
WNT4	WNT4
AL445253.1	AL445253.1
ZBTB40	ZBTB40
ZBTB40-IT1	ZBTB40-IT1
EPHA8	EPHA8
C1QA	C1QA
C1QC	C1QC
C1QB	C1QB
EPHB2	EPHB2
AL512444.1	AL512444.1
LACTBL1	LACTBL1
TEX46	TEX46
KDM1A	KDM1A
AL031428.1	AL031428.1
LUZP1	LUZP1
HTR1D	HTR1D
LINC01355	LINC01355
AL109936.6	AL109936.6
HNRNPR	HNRNPR
ZNF436	ZNF436
ZNF436-AS1	ZNF436-AS1
AL109936.2	AL109936.2
TCEA3	TCEA3
ASAP3	ASAP3
E2F2	E2F2
AL021154.1	AL021154.1
ID3	ID3
AL450043.1	AL450043.1
MDS2	MDS2
RPL11	RPL11
ELOA-AS1	ELOA-AS1
ELOA	ELOA
PITHD1	PITHD1
LYPLA2	LYPLA2
GALE	GALE
HMGCL	HMGCL
FUCA1	FUCA1
CNR2	CNR2
AL590609.3	AL590609.3
PNRC2	PNRC2
SRSF10	SRSF10
AL591178.1	AL591178.1
MYOM3	MYOM3
AL591178.2	AL591178.2
IL22RA1	IL22RA1
IFNLR1	IFNLR1
LINC02800	LINC02800
AL138902.1	AL138902.1
GRHL3	GRHL3
STPG1	STPG1
NIPAL3	NIPAL3
RCAN3AS	RCAN3AS
RCAN3	RCAN3
NCMAP-DT	NCMAP-DT
NCMAP	NCMAP
SRRM1	SRRM1
AL445648.1	AL445648.1
CLIC4	CLIC4
RUNX3	RUNX3
AL445471.1	AL445471.1
AL445471.2	AL445471.2
LINC02793	LINC02793
AL050344.1	AL050344.1
AL031432.1	AL031432.1
SYF2	SYF2
AL031432.4	AL031432.4
AL031432.5	AL031432.5
RSRP1	RSRP1
AL031432.3	AL031432.3
RHD	RHD
TMEM50A	TMEM50A
RHCE	RHCE
MACO1	MACO1
LDLRAP1	LDLRAP1
AL606491.1	AL606491.1
MAN1C1	MAN1C1
AL031280.1	AL031280.1
SELENON	SELENON
AL020996.1	AL020996.1
MTFR1L	MTFR1L
AL020996.3	AL020996.3
AUNIP	AUNIP
AL033528.2	AL033528.2
PAQR7	PAQR7
STMN1	STMN1
PAFAH2	PAFAH2
EXTL1	EXTL1
SLC30A2	SLC30A2
AL391650.2	AL391650.2
TRIM63	TRIM63
PDIK1L	PDIK1L
FAM110D	FAM110D
C1orf232	C1orf232
AL391650.1	AL391650.1
ZNF593	ZNF593
CNKSR1	CNKSR1
CATSPER4	CATSPER4
CEP85	CEP85
SH3BGRL3	SH3BGRL3
UBXN11	UBXN11
CD52	CD52
CRYBG2	CRYBG2
ZNF683	ZNF683
LIN28A	LIN28A
DHDDS	DHDDS
AL513365.2	AL513365.2
HMGN2	HMGN2
RPS6KA1	RPS6KA1
AL512408.1	AL512408.1
ARID1A	ARID1A
PIGV	PIGV
ZDHHC18	ZDHHC18
SFN	SFN
GPN2	GPN2
AL034380.1	AL034380.1
GPATCH3	GPATCH3
NUDC	NUDC
NR0B2	NR0B2
KDF1	KDF1
TRNP1	TRNP1
TENT5B	TENT5B
SLC9A1	SLC9A1
AL590640.1	AL590640.1
WDTC1	WDTC1
TMEM222	TMEM222
SYTL1	SYTL1
MAP3K6	MAP3K6
FCN3	FCN3
CD164L2	CD164L2
GPR3	GPR3
WASF2	WASF2
FO393419.2	FO393419.2
BX293535.1	BX293535.1
AHDC1	AHDC1
FGR	FGR
LINC02574	LINC02574
IFI6	IFI6
AL445490.1	AL445490.1
AL020997.5	AL020997.5
FAM76A	FAM76A
STX12	STX12
AL020997.2	AL020997.2
AL020997.3	AL020997.3
AL020997.4	AL020997.4
PPP1R8	PPP1R8
THEMIS2	THEMIS2
RPA2	RPA2
SMPDL3B	SMPDL3B
AL512288.1	AL512288.1
XKR8	XKR8
EYA3	EYA3
PTAFR	PTAFR
DNAJC8	DNAJC8
ATP5IF1	ATP5IF1
AL353622.1	AL353622.1
AL353622.2	AL353622.2
SESN2	SESN2
MED18	MED18
PHACTR4	PHACTR4
RCC1	RCC1
SNHG3	SNHG3
TRNAU1AP	TRNAU1AP
SNHG12	SNHG12
TAF12	TAF12
RAB42	RAB42
LINC01715	LINC01715
AL360012.1	AL360012.1
GMEB1	GMEB1
YTHDF2	YTHDF2
OPRD1	OPRD1
AL009181.1	AL009181.1
EPB41	EPB41
TMEM200B	TMEM200B
AL357500.1	AL357500.1
SRSF4	SRSF4
MECR	MECR
AL590729.1	AL590729.1
PTPRU	PTPRU
LINC01756	LINC01756
AC092265.1	AC092265.1
AL645944.2	AL645944.2
LINC01648	LINC01648
AL137076.1	AL137076.1
AL161638.2	AL161638.2
AL161638.1	AL161638.1
MATN1	MATN1
MATN1-AS1	MATN1-AS1
AL137857.1	AL137857.1
LAPTM5	LAPTM5
AL137027.1	AL137027.1
LINC01778	LINC01778
AL445235.1	AL445235.1
SDC3	SDC3
PUM1	PUM1
NKAIN1	NKAIN1
SNRNP40	SNRNP40
ZCCHC17	ZCCHC17
AL451070.1	AL451070.1
FABP3	FABP3
SERINC2	SERINC2
LINC01226	LINC01226
AC114488.1	AC114488.1
TINAGL1	TINAGL1
HCRTR1	HCRTR1
PEF1	PEF1
AC114488.2	AC114488.2
AC114488.3	AC114488.3
COL16A1	COL16A1
ADGRB2	ADGRB2
AL354919.2	AL354919.2
SPOCD1	SPOCD1
AL354919.1	AL354919.1
AL136115.2	AL136115.2
PTP4A2	PTP4A2
AL136115.1	AL136115.1
AL136115.3	AL136115.3
KHDRBS1	KHDRBS1
AL445248.1	AL445248.1
TMEM39B	TMEM39B
KPNA6	KPNA6
AL049795.2	AL049795.2
TXLNA	TXLNA
CCDC28B	CCDC28B
AL049795.1	AL049795.1
IQCC	IQCC
DCDC2B	DCDC2B
TMEM234	TMEM234
EIF3I	EIF3I
FAM167B	FAM167B
LCK	LCK
HDAC1	HDAC1
MARCKSL1	MARCKSL1
AL109945.1	AL109945.1
TSSK3	TSSK3
FAM229A	FAM229A
BSDC1	BSDC1
ZBTB8B	ZBTB8B
ZBTB8A	ZBTB8A
ZBTB8OS	ZBTB8OS
RBBP4	RBBP4
SYNC	SYNC
AC114489.1	AC114489.1
KIAA1522	KIAA1522
YARS	YARS
S100PBP	S100PBP
FNDC5	FNDC5
HPCA	HPCA
TMEM54	TMEM54
AL031602.2	AL031602.2
RNF19B	RNF19B
AL020995.1	AL020995.1
AK2	AK2
AZIN2	AZIN2
TRIM62	TRIM62
AL662907.3	AL662907.3
ZNF362	ZNF362
AL513327.3	AL513327.3
A3GALT2	A3GALT2
AL513327.1	AL513327.1
PHC2	PHC2
AL513327.2	AL513327.2
ZSCAN20	ZSCAN20
CSMD2	CSMD2
HMGB4	HMGB4
CSMD2-AS1	CSMD2-AS1
C1orf94	C1orf94
AC099565.1	AC099565.1
SMIM12	SMIM12
GJB5	GJB5
GJB4	GJB4
AL121988.1	AL121988.1
GJB3	GJB3
GJA4	GJA4
AL122010.1	AL122010.1
DLGAP3	DLGAP3
TMEM35B	TMEM35B
ZMYM6	ZMYM6
ZMYM1	ZMYM1
AL590434.1	AL590434.1
SFPQ	SFPQ
ZMYM4	ZMYM4
ZMYM4-AS1	ZMYM4-AS1
KIAA0319L	KIAA0319L
NCDN	NCDN
AC004865.2	AC004865.2
TFAP2E	TFAP2E
PSMB2	PSMB2
C1orf216	C1orf216
CLSPN	CLSPN
AL354864.1	AL354864.1
AGO4	AGO4
AGO1	AGO1
AL139286.3	AL139286.3
AL139286.2	AL139286.2
AGO3	AGO3
AL138787.2	AL138787.2
TEKT2	TEKT2
ADPRHL2	ADPRHL2
COL8A2	COL8A2
TRAPPC3	TRAPPC3
MAP7D1	MAP7D1
THRAP3	THRAP3
SH3D21	SH3D21
EVA1B	EVA1B
AL591845.1	AL591845.1
STK40	STK40
LSM10	LSM10
OSCP1	OSCP1
MRPS15	MRPS15
CSF3R	CSF3R
AL596257.1	AL596257.1
AC117945.2	AC117945.2
AC117945.1	AC117945.1
GRIK3	GRIK3
AL031430.1	AL031430.1
AL353604.1	AL353604.1
LINC01137	LINC01137
ZC3H12A	ZC3H12A
MEAF6	MEAF6
SNIP1	SNIP1
DNALI1	DNALI1
GNL2	GNL2
AL513220.1	AL513220.1
RSPO1	RSPO1
C1orf109	C1orf109
CDCA8	CDCA8
EPHA10	EPHA10
MANEAL	MANEAL
AL929472.3	AL929472.3
YRDC	YRDC
C1orf122	C1orf122
MTF1	MTF1
AL929472.2	AL929472.2
INPP5B	INPP5B
SF3A3	SF3A3
FHL3	FHL3
UTP11	UTP11
POU3F1	POU3F1
MIR3659HG	MIR3659HG
LINC02786	LINC02786
AL390839.1	AL390839.1
AL390839.2	AL390839.2
LINC01343	LINC01343
LINC01685	LINC01685
AL354702.2	AL354702.2
RRAGC	RRAGC
AL139260.1	AL139260.1
MYCBP	MYCBP
GJA9	GJA9
RHBDL2	RHBDL2
AKIRIN1	AKIRIN1
NDUFS5	NDUFS5
MACF1	MACF1
AL356055.1	AL356055.1
AL442071.2	AL442071.2
AL442071.1	AL442071.1
BMP8A	BMP8A
PABPC4	PABPC4
PABPC4-AS1	PABPC4-AS1
HEYL	HEYL
AL035404.2	AL035404.2
NT5C1A	NT5C1A
HPCAL4	HPCAL4
PPIE	PPIE
BMP8B	BMP8B
OXCT2	OXCT2
BMP8B-AS1	BMP8B-AS1
AL033527.3	AL033527.3
AL033527.4	AL033527.4
LINC02811	LINC02811
TRIT1	TRIT1
MYCL	MYCL
AL033527.2	AL033527.2
MFSD2A	MFSD2A
CAP1	CAP1
PPT1	PPT1
RLF	RLF
TMCO2	TMCO2
AL050341.2	AL050341.2
ZMPSTE24	ZMPSTE24
COL9A2	COL9A2
SMAP2	SMAP2
AL031985.4	AL031985.4
ZFP69B	ZFP69B
AL031985.3	AL031985.3
ZFP69	ZFP69
AL603839.3	AL603839.3
EXO5	EXO5
AL603839.1	AL603839.1
AL603839.2	AL603839.2
ZNF684	ZNF684
AL356379.2	AL356379.2
RIMS3	RIMS3
AL031289.2	AL031289.2
AL031289.1	AL031289.1
NFYC-AS1	NFYC-AS1
NFYC	NFYC
KCNQ4	KCNQ4
CITED4	CITED4
AC119677.1	AC119677.1
AL391730.2	AL391730.2
CTPS1	CTPS1
SLFNL1-AS1	SLFNL1-AS1
SLFNL1	SLFNL1
SCMH1	SCMH1
AC093151.8	AC093151.8
AC093151.3	AC093151.3
FOXO6	FOXO6
AC093151.2	AC093151.2
EDN2	EDN2
HIVEP3	HIVEP3
AL445933.2	AL445933.2
AC119676.1	AC119676.1
AL158216.1	AL158216.1
GUCA2B	GUCA2B
GUCA2A	GUCA2A
FOXJ3	FOXJ3
AC096540.1	AC096540.1
RIMKLA	RIMKLA
ZMYND12	ZMYND12
PPCS	PPCS
CCDC30	CCDC30
PPIH	PPIH
AC098484.4	AC098484.4
AC098484.2	AC098484.2
YBX1	YBX1
CLDN19	CLDN19
P3H1	P3H1
C1orf50	C1orf50
AC098484.1	AC098484.1
TMEM269	TMEM269
SVBP	SVBP
ERMAP	ERMAP
AL512353.1	AL512353.1
ZNF691	ZNF691
SLC2A1	SLC2A1
SLC2A1-AS1	SLC2A1-AS1
AC099795.1	AC099795.1
FAM183A	FAM183A
EBNA1BP2	EBNA1BP2
CFAP57	CFAP57
TMEM125	TMEM125
C1orf210	C1orf210
TIE1	TIE1
MPL	MPL
AL139289.3	AL139289.3
AL139289.2	AL139289.2
CDC20	CDC20
ELOVL1	ELOVL1
MED8	MED8
AL139289.1	AL139289.1
SZT2	SZT2
SZT2-AS1	SZT2-AS1
HYI	HYI
HYI-AS1	HYI-AS1
PTPRF	PTPRF
KDM4A	KDM4A
KDM4A-AS1	KDM4A-AS1
ST3GAL3	ST3GAL3
AL451062.1	AL451062.1
ARTN	ARTN
AL357079.1	AL357079.1
IPO13	IPO13
AL357079.2	AL357079.2
DPH2	DPH2
ATP6V0B	ATP6V0B
B4GALT2	B4GALT2
CCDC24	CCDC24
SLC6A9	SLC6A9
AL139220.2	AL139220.2
KLF17	KLF17
KLF18	KLF18
DMAP1	DMAP1
ERI3	ERI3
ERI3-IT1	ERI3-IT1
RNF220	RNF220
TMEM53	TMEM53
ARMH1	ARMH1
KIF2C	KIF2C
AL592166.1	AL592166.1
RPS8	RPS8
BEST4	BEST4
PLK3	PLK3
TCTEX1D4	TCTEX1D4
BTBD19	BTBD19
PTCH2	PTCH2
EIF2B3	EIF2B3
HECTD3	HECTD3
UROD	UROD
ZSWIM5	ZSWIM5
LINC01144	LINC01144
HPDL	HPDL
MUTYH	MUTYH
TOE1	TOE1
TESK2	TESK2
CCDC163	CCDC163
MMACHC	MMACHC
PRDX1	PRDX1
AKR1A1	AKR1A1
NASP	NASP
CCDC17	CCDC17
GPBP1L1	GPBP1L1
TMEM69	TMEM69
IPP	IPP
AL604028.1	AL604028.1
MAST2	MAST2
PIK3R3	PIK3R3
AL358075.1	AL358075.1
AL358075.2	AL358075.2
TSPAN1	TSPAN1
P3R3URF	P3R3URF
POMGNT1	POMGNT1
LURAP1	LURAP1
RAD54L	RAD54L
LRRC41	LRRC41
UQCRH	UQCRH
NSUN4	NSUN4
FAAH	FAAH
LINC01398	LINC01398
DMBX1	DMBX1
TMEM275	TMEM275
MKNK1-AS1	MKNK1-AS1
KNCN	KNCN
MKNK1	MKNK1
MOB3C	MOB3C
ATPAF1	ATPAF1
TEX38	TEX38
EFCAB14-AS1	EFCAB14-AS1
EFCAB14	EFCAB14
CYP4B1	CYP4B1
CYP4A11	CYP4A11
CYP4X1	CYP4X1
CYP4Z1	CYP4Z1
CYP4A22-AS1	CYP4A22-AS1
CYP4A22	CYP4A22
LINC00853	LINC00853
PDZK1IP1	PDZK1IP1
TAL1	TAL1
AL135960.1	AL135960.1
STIL	STIL
CMPK1	CMPK1
LINC01389	LINC01389
FOXE3	FOXE3
FOXD2-AS1	FOXD2-AS1
FOXD2	FOXD2
LINC01738	LINC01738
TRABD2B	TRABD2B
AL691459.1	AL691459.1
AC096541.1	AC096541.1
LINC02794	LINC02794
AL356289.1	AL356289.1
AL109659.1	AL109659.1
SLC5A9	SLC5A9
AL109659.2	AL109659.2
SPATA6	SPATA6
AGBL4	AGBL4
AL391844.1	AL391844.1
BEND5	BEND5
AL645507.1	AL645507.1
AC099788.1	AC099788.1
AL590432.1	AL590432.1
AGBL4-IT1	AGBL4-IT1
ELAVL4	ELAVL4
AL592182.2	AL592182.2
AL592182.1	AL592182.1
LINC02808	LINC02808
AL592182.3	AL592182.3
DMRTA2	DMRTA2
AL049637.2	AL049637.2
FAF1	FAF1
AL049637.1	AL049637.1
CDKN2C	CDKN2C
C1orf185	C1orf185
LINC01562	LINC01562
RNF11	RNF11
AL162430.2	AL162430.2
TTC39A	TTC39A
TTC39A-AS1	TTC39A-AS1
